order_date,region,product,channel,quantity,revenue,cost,profit
2024-07-11,South,Tablet,Paid Ads,2,2113.37,1368.27,745.0999999999999
2024-02-27,North,Tablet,Email,3,4066.36,2734.06,1332.3000000000002
2024-01-09,South,Accessories,Email,3,3366.75,2182.57,1184.1799999999998
2024-09-03,East,Laptop,Organic,1,56.2,36.86,19.340000000000003
2024-01-16,West,Phone,Email,1,1153.41,826.17,327.2400000000001
2024-01-18,East,Monitor,Email,2,2746.63,1467.77,1278.8600000000001
2024-11-05,North,Monitor,Paid Ads,4,5560.61,3112.45,2448.16
2024-04-12,West,Tablet,Paid Ads,2,1551.57,1227.68,323.8899999999999
2024-07-18,East,Accessories,Organic,3,2257.76,1480.55,777.2100000000003
2024-10-15,East,Phone,Paid Ads,2,2567.7,1774.25,793.4499999999998
2024-04-13,East,Accessories,Referral,2,1294.58,713.43,581.15
2024-10-27,South,Tablet,Referral,1,611.17,486.84,124.32999999999998
2024-12-25,East,Monitor,Email,3,3213.55,1951.88,1261.67
2024-09-11,South,Tablet,Referral,2,2041.47,1192.8,848.6700000000001
2024-09-03,South,Tablet,Organic,4,2572.24,1795.45,776.7899999999997
2024-04-20,South,Accessories,Email,4,2985.2,1568.75,1416.4499999999998
2024-08-26,East,Accessories,Paid Ads,4,5128.85,2656.6,2472.2500000000005
2024-02-13,North,Monitor,Referral,3,1849.98,1231.77,618.21
2024-06-21,North,Tablet,Email,2,1389.93,997.77,392.1600000000001
2024-04-18,North,Tablet,Organic,4,4383.36,2688.79,1694.5699999999997
2024-01-23,South,Accessories,Paid Ads,2,286.08,195.21,90.86999999999998
2024-01-29,East,Phone,Email,4,4475.09,3467.72,1007.3700000000003
2024-07-24,West,Phone,Referral,4,287.13,187.35,99.78
2024-07-31,East,Laptop,Referral,2,2801.44,1867.07,934.3700000000001
2024-08-15,South,Accessories,Email,4,4295.04,2876.57,1418.4699999999998
2024-10-26,North,Accessories,Referral,2,2343.16,1848.0,495.15999999999985
2024-07-30,West,Monitor,Email,4,994.66,557.58,437.0799999999999
2024-06-21,North,Accessories,Paid Ads,2,530.78,266.09,264.69
2024-11-10,South,Phone,Paid Ads,2,214.14,143.5,70.63999999999999
2024-09-15,South,Tablet,Referral,4,744.74,519.1,225.64
2024-03-12,South,Monitor,Referral,2,293.06,163.12,129.94
2024-10-18,East,Phone,Referral,3,553.44,427.68,125.76000000000005
2024-02-28,South,Phone,Referral,1,193.93,146.58,47.349999999999994
2024-08-30,West,Tablet,Paid Ads,2,2503.7,1945.76,557.9399999999998
2024-11-12,South,Phone,Paid Ads,4,1565.87,862.54,703.3299999999999
2024-12-28,East,Laptop,Paid Ads,1,372.46,250.72,121.73999999999998
2024-04-17,West,Monitor,Email,3,1583.12,985.17,597.9499999999999
2024-09-24,West,Laptop,Referral,4,2865.75,1679.61,1186.14
2024-02-03,North,Monitor,Email,4,5972.05,4335.09,1636.96
2024-12-25,East,Tablet,Email,2,1020.43,737.79,282.64
2024-10-24,East,Accessories,Paid Ads,4,5088.04,2777.3,2310.74
2024-09-26,South,Phone,Organic,1,1266.65,906.73,359.9200000000001
2024-03-08,South,Tablet,Paid Ads,2,963.23,691.22,272.01
2024-09-20,North,Phone,Organic,4,1968.97,1349.49,619.48
2024-06-03,North,Phone,Organic,1,1330.65,1052.86,277.7900000000002
2024-10-26,East,Laptop,Email,2,130.36,103.57,26.79000000000002
2024-04-25,South,Accessories,Email,4,5552.66,3647.19,1905.4699999999998
2024-04-03,South,Laptop,Email,3,3785.87,2102.18,1683.69
2024-02-28,East,Accessories,Email,1,388.22,268.92,119.30000000000001
2024-08-01,East,Laptop,Organic,2,981.85,529.11,452.74
2024-02-26,West,Monitor,Email,4,598.87,441.75,157.12
2024-06-22,West,Phone,Email,2,856.59,615.67,240.92000000000007
2024-06-24,North,Tablet,Referral,4,2778.57,1668.99,1109.5800000000002
2024-04-16,East,Phone,Organic,2,1270.7,867.28,403.4200000000001
2024-07-18,South,Tablet,Paid Ads,1,881.93,491.28,390.65
2024-05-26,North,Tablet,Paid Ads,2,2510.87,1742.24,768.6299999999999
2024-10-19,East,Phone,Email,3,1568.09,1038.96,529.1299999999999
2024-10-17,East,Monitor,Email,1,1304.79,669.41,635.38
2024-10-12,East,Accessories,Referral,3,386.07,256.84,129.23000000000002
2024-07-29,South,Accessories,Email,2,2453.5,1619.5,834.0
2024-02-25,West,Laptop,Paid Ads,1,348.94,278.31,70.63
2024-09-22,South,Laptop,Referral,4,1154.46,751.46,403.0
2024-05-11,West,Phone,Referral,3,3431.44,2450.54,980.9000000000001
2024-11-11,South,Monitor,Paid Ads,1,1103.38,711.2,392.18000000000006
2024-06-23,West,Monitor,Organic,2,2236.02,1650.03,585.99
2024-10-31,South,Phone,Email,3,3839.8,3015.44,824.3600000000001
2024-08-23,East,Monitor,Organic,1,523.22,359.93,163.29000000000002
2024-03-28,East,Laptop,Referral,2,2176.8,1370.37,806.4300000000003
2024-01-09,North,Laptop,Organic,3,694.26,431.08,263.18
2024-06-01,North,Monitor,Organic,4,2336.7,1316.14,1020.5599999999997
2024-01-19,West,Accessories,Referral,3,2301.09,1834.92,466.1700000000001
2024-08-26,East,Accessories,Referral,2,1315.44,824.04,491.4000000000001
2024-10-13,North,Laptop,Referral,2,1282.8,801.68,481.12
2024-01-06,East,Laptop,Referral,4,4336.87,3170.3,1166.5699999999997
2024-08-31,West,Tablet,Paid Ads,2,781.29,620.34,160.94999999999993
2024-06-06,South,Tablet,Email,3,807.43,524.28,283.15
2024-03-15,East,Phone,Organic,1,1055.03,654.09,400.93999999999994
2024-06-09,East,Phone,Email,3,3349.24,2228.66,1120.58
2024-09-19,West,Phone,Organic,3,859.61,433.46,426.15000000000003
2024-01-14,North,Laptop,Email,1,539.45,331.47,207.98000000000002
2024-05-12,South,Monitor,Paid Ads,3,391.89,295.92,95.96999999999997
2024-09-18,South,Monitor,Email,3,522.11,360.99,161.12
2024-11-28,South,Accessories,Email,1,159.62,93.53,66.09
2024-07-18,North,Laptop,Referral,4,4470.32,2560.81,1909.5099999999998
2024-05-24,East,Accessories,Organic,4,975.87,614.37,361.5
2024-08-09,East,Tablet,Organic,4,4847.61,3567.4,1280.2099999999996
2024-03-25,East,Phone,Referral,4,1857.36,1048.36,809.0
2024-09-17,East,Accessories,Referral,3,485.07,300.5,184.57
2024-12-18,South,Monitor,Email,2,2768.15,2140.65,627.5
2024-08-08,East,Phone,Email,4,5142.37,3698.04,1444.33
2024-05-11,South,Monitor,Email,1,71.65,52.77,18.880000000000003
2024-08-25,North,Tablet,Referral,3,3380.18,2025.65,1354.5299999999997
2024-09-12,East,Tablet,Referral,4,2432.14,1369.94,1062.1999999999998
2024-09-01,North,Accessories,Referral,2,1808.51,911.16,897.35
2024-11-06,South,Monitor,Paid Ads,1,124.7,97.89,26.810000000000002
2024-02-11,North,Monitor,Paid Ads,1,701.68,539.27,162.40999999999997
2024-03-13,West,Laptop,Email,2,2475.19,1662.91,812.28
2024-04-19,East,Monitor,Email,1,557.96,341.22,216.74
2024-05-14,North,Phone,Paid Ads,1,402.1,256.64,145.46000000000004
2024-10-17,South,Laptop,Referral,3,2437.32,1852.45,584.8700000000001
2024-01-04,West,Accessories,Organic,2,1578.28,963.37,614.91
2024-07-14,South,Phone,Email,2,2721.91,1511.83,1210.08
2024-01-17,West,Monitor,Paid Ads,3,3962.38,2129.6,1832.7800000000002
2024-07-24,West,Phone,Email,1,1260.14,734.62,525.5200000000001
2024-03-08,South,Tablet,Referral,1,174.4,104.33,70.07000000000001
2024-01-15,East,Tablet,Referral,2,1154.91,880.0,274.9100000000001
2024-09-09,East,Monitor,Organic,4,1145.03,648.31,496.72
2024-02-05,West,Monitor,Referral,3,985.62,571.49,414.13
2024-09-21,South,Phone,Organic,3,1857.14,1243.2,613.94
2024-03-27,North,Laptop,Organic,1,414.33,218.55,195.77999999999997
2024-02-09,South,Phone,Email,3,2807.54,2121.79,685.75
2024-07-11,North,Accessories,Organic,3,1893.89,1177.25,716.6400000000001
2024-03-27,North,Phone,Email,3,290.48,184.09,106.39000000000001
2024-08-16,North,Phone,Email,1,473.99,360.23,113.75999999999999
2024-10-29,North,Tablet,Organic,2,2994.26,1621.75,1372.5100000000002
2024-12-17,South,Accessories,Referral,1,309.23,202.04,107.19000000000003
2024-07-26,East,Phone,Organic,2,2462.62,1463.87,998.75
2024-05-28,South,Accessories,Paid Ads,3,4128.33,2582.93,1545.4
2024-09-15,East,Monitor,Email,4,2359.98,1414.87,945.1100000000001
2024-02-07,South,Laptop,Paid Ads,2,1124.9,802.21,322.69000000000005
2024-12-26,South,Laptop,Referral,2,1810.28,1275.07,535.21
2024-06-29,East,Laptop,Organic,4,4060.1,3120.36,939.7399999999998
2024-08-01,East,Monitor,Email,4,1369.4,706.85,662.5500000000001
2024-06-20,North,Accessories,Email,3,4174.42,2778.35,1396.0700000000002
2024-10-13,West,Monitor,Paid Ads,2,2636.28,1357.77,1278.5100000000002
2024-06-11,South,Tablet,Organic,2,564.74,354.74,210.0
2024-06-28,West,Tablet,Email,3,646.97,396.31,250.66000000000003
2024-04-28,South,Phone,Referral,3,3434.98,2332.65,1102.33
2024-03-02,East,Accessories,Referral,1,994.64,510.37,484.27
2024-01-12,East,Tablet,Email,4,2160.38,1307.91,852.47
2024-06-10,East,Phone,Referral,1,745.16,430.98,314.17999999999995
2024-04-07,East,Phone,Paid Ads,4,5198.53,2917.79,2280.74
2024-09-16,North,Phone,Referral,2,2347.91,1309.93,1037.9799999999998
2024-01-26,West,Phone,Paid Ads,4,493.13,373.56,119.57
2024-01-24,North,Tablet,Paid Ads,2,1594.36,838.54,755.8199999999999
2024-06-07,West,Monitor,Paid Ads,3,1600.14,1154.81,445.33000000000015
2024-11-23,East,Accessories,Referral,3,1541.62,989.8,551.8199999999999
2024-08-20,South,Accessories,Paid Ads,3,3166.28,1777.37,1388.9100000000003
2024-10-13,West,Accessories,Referral,4,3135.63,1803.68,1331.95
2024-09-13,North,Tablet,Organic,4,4198.59,2852.84,1345.75
2024-07-02,East,Accessories,Organic,2,2845.74,1678.27,1167.4699999999998
2024-05-24,North,Phone,Paid Ads,4,2630.52,1491.42,1139.1
2024-05-27,West,Laptop,Referral,2,925.24,687.3,237.94000000000005
2024-12-16,West,Tablet,Referral,1,1027.6,725.36,302.2399999999999
2024-10-13,West,Laptop,Email,3,2134.95,1339.66,795.2899999999997
2024-03-29,East,Accessories,Email,2,484.39,301.13,183.26
2024-07-02,West,Phone,Paid Ads,1,200.12,152.72,47.400000000000006
2024-12-08,East,Laptop,Email,4,2566.98,1904.86,662.1200000000001
2024-08-13,North,Tablet,Paid Ads,4,2997.7,2120.43,877.27
2024-03-11,North,Monitor,Paid Ads,2,847.68,433.95,413.72999999999996
2024-01-10,North,Monitor,Organic,2,1182.65,867.78,314.8700000000001
2024-11-03,South,Laptop,Paid Ads,4,1595.74,1069.91,525.8299999999999
2024-09-10,South,Phone,Email,2,2054.31,1436.5,617.81
2024-02-07,East,Laptop,Organic,2,235.62,139.8,95.82
2024-02-21,North,Monitor,Referral,1,1261.53,889.37,372.15999999999997
2024-04-21,West,Phone,Paid Ads,2,1100.31,821.95,278.3599999999999
2024-02-09,East,Monitor,Organic,3,436.39,223.79,212.6
2024-10-07,East,Laptop,Referral,3,3138.83,1809.73,1329.1
2024-03-22,South,Tablet,Paid Ads,2,2033.79,1346.36,687.4300000000001
2024-10-18,South,Laptop,Paid Ads,4,2892.75,1512.52,1380.23
2024-07-15,South,Monitor,Email,4,2904.29,1455.09,1449.2
2024-05-03,North,Monitor,Email,1,1245.49,965.1,280.39
2024-04-26,South,Phone,Referral,1,527.32,328.62,198.70000000000005
2024-11-04,West,Phone,Organic,3,380.87,278.15,102.72000000000003
2024-04-12,East,Laptop,Organic,4,1572.77,1057.81,514.96
2024-06-24,East,Accessories,Email,1,1053.26,751.35,301.90999999999997
2024-07-01,North,Accessories,Organic,3,506.81,333.5,173.31
2024-10-13,West,Monitor,Paid Ads,3,498.95,376.39,122.56
2024-10-15,North,Monitor,Email,1,526.71,277.83,248.88000000000005
2024-09-17,West,Laptop,Paid Ads,1,357.46,234.66,122.79999999999998
2024-06-11,South,Accessories,Organic,2,1091.19,766.73,324.46000000000004
2024-07-21,South,Phone,Email,4,222.98,144.41,78.57
2024-01-26,North,Phone,Email,3,3977.22,3094.6,882.6199999999999
2024-12-08,South,Accessories,Organic,4,5131.79,2937.91,2193.88
2024-06-23,East,Accessories,Email,2,1862.15,1184.27,677.8800000000001
2024-06-06,East,Tablet,Organic,2,1777.5,1116.22,661.28
2024-01-08,West,Tablet,Email,3,653.35,426.82,226.53000000000003
2024-10-07,South,Phone,Email,3,3666.22,2656.92,1009.2999999999997
2024-02-20,East,Accessories,Paid Ads,1,1422.44,741.84,680.6
2024-03-02,North,Tablet,Paid Ads,1,856.54,519.3,337.24
2024-10-13,North,Accessories,Referral,3,1002.73,800.9,201.83000000000004
2024-08-10,North,Phone,Referral,3,697.65,528.45,169.19999999999993
2024-09-18,South,Accessories,Paid Ads,1,625.04,488.48,136.55999999999995
2024-02-22,West,Monitor,Paid Ads,3,4224.08,2350.03,1874.0499999999997
2024-09-19,South,Tablet,Organic,2,1676.99,1327.2,349.78999999999996
2024-02-06,South,Tablet,Referral,3,1415.43,877.2,538.23
2024-09-19,West,Tablet,Email,2,1473.14,1083.7,389.44000000000005
2024-06-12,West,Accessories,Email,2,1364.56,1070.73,293.8299999999999
2024-06-05,South,Accessories,Paid Ads,2,798.99,414.98,384.01
2024-03-31,East,Laptop,Organic,3,2668.6,1816.54,852.06
2024-09-24,South,Phone,Referral,3,4211.0,2369.62,1841.38
2024-11-28,North,Accessories,Email,2,2139.01,1143.27,995.7400000000002
2024-09-23,West,Tablet,Referral,2,2144.46,1125.23,1019.23
2024-06-01,West,Tablet,Organic,3,900.93,488.01,412.91999999999996
2024-12-04,South,Phone,Organic,3,3255.96,1728.74,1527.22
2024-01-18,East,Laptop,Paid Ads,2,817.03,610.87,206.15999999999997
2024-08-10,South,Tablet,Paid Ads,3,355.5,248.22,107.28
2024-07-05,West,Phone,Organic,2,434.76,314.51,120.25
2024-04-13,North,Accessories,Organic,4,3716.53,2431.07,1285.46
2024-10-25,South,Laptop,Referral,3,4339.24,2684.52,1654.7199999999998
2024-01-12,East,Tablet,Referral,3,551.33,318.56,232.77000000000004
2024-02-20,West,Laptop,Organic,2,1574.1,994.05,580.05
2024-07-14,West,Monitor,Referral,1,611.33,315.97,295.36
2024-01-02,East,Accessories,Referral,3,4294.77,2485.07,1809.7000000000003
2024-04-20,North,Accessories,Email,1,1143.59,653.71,489.8799999999999
2024-10-08,South,Tablet,Referral,2,2084.0,1107.54,976.46
2024-04-11,South,Phone,Email,4,5949.52,3573.8,2375.7200000000003
2024-07-14,North,Monitor,Organic,4,1542.22,1127.15,415.06999999999994
2024-03-06,West,Tablet,Email,1,246.2,167.26,78.94
2024-08-06,North,Laptop,Referral,1,1321.94,825.28,496.6600000000001
2024-06-07,North,Phone,Email,3,336.36,196.52,139.84
2024-09-22,East,Tablet,Paid Ads,3,1338.43,919.71,418.72
2024-05-05,East,Monitor,Paid Ads,3,2542.45,1934.04,608.4099999999999
2024-08-06,North,Tablet,Referral,4,5426.98,2827.64,2599.3399999999997
2024-03-16,North,Phone,Organic,4,4549.9,2678.36,1871.5399999999995
2024-05-07,North,Laptop,Paid Ads,4,5699.81,3575.97,2123.8400000000006
2024-05-03,West,Laptop,Organic,4,1310.38,988.08,322.30000000000007
2024-12-02,South,Laptop,Email,3,1471.09,931.19,539.8999999999999
2024-12-07,South,Monitor,Organic,1,358.76,190.73,168.03
2024-12-10,East,Laptop,Paid Ads,3,2895.11,2105.12,789.9900000000002
2024-12-18,South,Phone,Email,4,988.26,588.94,399.31999999999994
2024-03-03,North,Tablet,Email,2,1837.31,1051.88,785.4299999999998
2024-11-15,North,Phone,Paid Ads,1,1025.8,676.25,349.54999999999995
2024-07-08,South,Monitor,Organic,4,1069.52,609.66,459.86
2024-06-16,East,Phone,Organic,1,231.54,168.27,63.26999999999998
2024-12-13,West,Tablet,Referral,2,1559.58,808.24,751.3399999999999
2024-03-05,North,Phone,Paid Ads,2,1568.59,1183.97,384.6199999999999
2024-12-26,South,Laptop,Organic,3,4109.49,2108.43,2001.06
2024-05-11,West,Phone,Email,3,3643.89,2540.17,1103.7199999999998
2024-01-31,East,Laptop,Organic,4,4703.5,2626.8,2076.7
2024-01-16,East,Phone,Email,4,871.68,684.26,187.41999999999996
2024-08-27,North,Accessories,Organic,4,3648.67,2284.05,1364.62
2024-11-17,South,Tablet,Referral,1,1053.89,537.8,516.0900000000001
2024-04-03,West,Monitor,Organic,1,648.65,459.86,188.78999999999996
2024-12-18,North,Accessories,Email,3,1598.13,1025.55,572.5800000000002
2024-12-19,South,Accessories,Referral,1,779.25,506.41,272.84
2024-09-16,West,Phone,Paid Ads,4,606.57,415.13,191.44000000000005
2024-09-03,East,Phone,Organic,3,4270.53,2382.39,1888.1399999999999
2024-01-18,South,Tablet,Email,2,1536.57,1046.08,490.49
2024-11-17,South,Laptop,Email,4,3981.98,2538.61,1443.37
2024-10-09,East,Accessories,Referral,3,3331.8,2644.05,687.75
2024-04-25,North,Monitor,Email,4,2880.09,1507.54,1372.5500000000002
2024-02-12,South,Monitor,Organic,3,4098.58,2213.3,1885.2799999999997
2024-05-12,East,Monitor,Organic,3,3174.59,1654.59,1520.0000000000002
2024-11-06,West,Monitor,Organic,1,1255.16,699.71,555.45
2024-12-22,South,Laptop,Organic,1,805.25,638.75,166.5
2024-03-27,East,Accessories,Referral,4,1208.31,782.82,425.4899999999999
2024-03-22,South,Phone,Organic,3,3995.37,2091.05,1904.3199999999997
2024-02-04,North,Tablet,Paid Ads,3,1280.48,713.32,567.16
2024-05-29,North,Tablet,Paid Ads,2,972.0,664.92,307.08000000000004
2024-03-03,East,Accessories,Email,1,581.87,338.46,243.41000000000003
2024-01-02,North,Phone,Organic,3,1056.29,720.7,335.5899999999999
2024-08-01,East,Accessories,Organic,3,800.72,492.69,308.03000000000003
2024-12-24,East,Tablet,Paid Ads,2,751.25,579.71,171.53999999999996
2024-05-09,South,Monitor,Organic,3,4013.5,2448.67,1564.83
2024-02-01,South,Tablet,Organic,2,746.46,531.91,214.55000000000007
2024-06-21,North,Laptop,Referral,4,2991.29,1697.73,1293.56
2024-02-03,South,Phone,Paid Ads,1,1478.18,1139.62,338.5600000000002
2024-05-26,West,Tablet,Paid Ads,4,1049.53,797.97,251.55999999999995
2024-06-01,North,Tablet,Referral,4,3282.21,2235.35,1046.8600000000001
2024-04-25,South,Tablet,Email,2,2516.12,1534.63,981.4899999999998
2024-07-10,South,Phone,Referral,3,678.89,339.95,338.94
2024-07-13,South,Monitor,Referral,4,1522.83,793.41,729.42
2024-12-04,North,Monitor,Referral,4,1580.55,1187.39,393.15999999999985
2024-11-25,East,Tablet,Paid Ads,2,2343.34,1789.27,554.0700000000002
2024-02-25,North,Monitor,Email,4,1854.13,1368.09,486.0400000000002
2024-01-22,East,Phone,Referral,1,401.87,264.32,137.55
2024-08-30,East,Accessories,Referral,1,1258.86,773.55,485.30999999999995
2024-06-07,West,Monitor,Organic,4,3867.22,2228.85,1638.37
2024-06-27,West,Accessories,Organic,3,2780.56,1974.71,805.8499999999999
2024-01-06,North,Tablet,Email,3,431.61,230.47,201.14000000000001
2024-10-11,South,Laptop,Email,2,350.38,199.38,151.0
2024-01-07,West,Accessories,Paid Ads,2,2381.95,1386.53,995.4199999999998
2024-11-04,East,Tablet,Organic,4,3720.6,2388.0,1332.6
2024-04-02,North,Phone,Organic,2,757.86,428.75,329.11
2024-03-04,West,Tablet,Organic,1,193.69,146.9,46.78999999999999
2024-05-27,West,Accessories,Email,3,2405.03,1860.21,544.8200000000002
2024-03-29,North,Tablet,Referral,3,3867.45,2027.89,1839.5599999999997
2024-01-31,North,Laptop,Referral,4,5405.35,3709.96,1695.3900000000003
2024-04-20,West,Phone,Referral,3,4138.21,3014.91,1123.3000000000002
2024-05-25,North,Monitor,Referral,3,1712.85,858.28,854.5699999999999
2024-04-27,North,Laptop,Email,2,1863.38,1211.63,651.75
2024-11-13,South,Monitor,Email,1,464.36,249.24,215.12
2024-09-21,South,Laptop,Organic,3,1100.35,765.13,335.2199999999999
2024-10-27,West,Tablet,Paid Ads,1,543.8,404.56,139.23999999999995
2024-10-26,East,Laptop,Organic,2,2945.61,1721.78,1223.8300000000002
2024-04-14,East,Phone,Organic,3,640.55,502.21,138.33999999999997
2024-08-21,West,Monitor,Organic,2,1838.19,1047.53,790.6600000000001
2024-08-21,North,Accessories,Email,3,2766.48,1716.26,1050.22
2024-07-14,South,Tablet,Organic,2,2366.67,1277.13,1089.54
2024-02-12,East,Phone,Paid Ads,2,1584.21,793.3,790.9100000000001
2024-08-14,East,Tablet,Organic,4,4782.16,3020.47,1761.69
2024-09-30,East,Accessories,Email,4,5166.52,3061.2,2105.3200000000006
2024-04-04,South,Phone,Referral,4,2287.41,1212.41,1074.9999999999998
2024-10-07,East,Phone,Email,2,1984.42,1496.43,487.99
2024-08-22,North,Tablet,Referral,3,249.21,144.96,104.25
2024-07-30,West,Monitor,Referral,4,881.89,551.23,330.65999999999997
2024-02-21,East,Accessories,Referral,1,1151.95,648.93,503.0200000000001
2024-04-20,West,Phone,Referral,1,213.99,130.2,83.79000000000002
2024-02-11,East,Laptop,Referral,2,1862.69,1211.5,651.19
2024-01-24,East,Tablet,Referral,2,1149.74,734.89,414.85
2024-09-01,South,Monitor,Paid Ads,3,4451.3,2483.59,1967.71
2024-09-24,West,Tablet,Paid Ads,4,3186.64,1633.49,1553.1499999999999
2024-12-01,South,Monitor,Email,1,186.01,129.45,56.56
2024-12-23,East,Laptop,Referral,2,1491.76,916.74,575.02
2024-06-21,South,Tablet,Referral,3,983.47,570.73,412.74
2024-02-27,East,Phone,Referral,4,4124.62,2175.07,1949.5499999999997
2024-11-26,South,Laptop,Referral,2,2909.38,2022.44,886.94
2024-08-30,East,Laptop,Paid Ads,1,263.32,174.62,88.69999999999999
2024-09-26,South,Laptop,Referral,2,1443.27,1103.31,339.96000000000004
2024-09-01,West,Tablet,Organic,1,1342.37,865.58,476.78999999999985
2024-06-25,West,Laptop,Paid Ads,2,2792.03,1595.31,1196.7200000000003
2024-09-16,South,Accessories,Paid Ads,1,899.66,613.48,286.17999999999995
2024-08-22,South,Accessories,Email,2,1408.06,753.43,654.63
2024-09-28,West,Monitor,Referral,4,839.66,616.33,223.32999999999993
2024-02-29,North,Monitor,Paid Ads,3,449.44,331.25,118.19
2024-03-13,South,Accessories,Referral,1,706.14,543.73,162.40999999999997
2024-03-24,South,Laptop,Referral,1,143.54,92.7,50.83999999999999
2024-11-15,West,Phone,Paid Ads,3,955.69,536.95,418.74
2024-08-20,South,Accessories,Organic,2,1466.22,868.1,598.12
2024-05-05,West,Laptop,Paid Ads,3,4113.17,3252.29,860.8800000000001
2024-10-25,East,Monitor,Referral,3,4481.64,2951.15,1530.4900000000002
2024-12-15,East,Laptop,Referral,2,937.11,504.38,432.73
2024-09-12,South,Monitor,Paid Ads,4,2657.32,1857.91,799.4100000000001
2024-07-25,West,Phone,Paid Ads,4,5357.81,3143.35,2214.4600000000005
2024-04-27,North,Laptop,Referral,3,2670.53,1988.85,681.6800000000003
2024-11-10,East,Tablet,Email,4,4166.39,2590.47,1575.9200000000005
2024-01-07,South,Monitor,Paid Ads,2,1287.2,942.03,345.1700000000001
2024-01-12,West,Laptop,Paid Ads,2,485.56,263.13,222.43
2024-11-09,East,Monitor,Referral,2,955.22,737.1,218.12
2024-09-09,East,Monitor,Organic,1,574.83,341.61,233.22000000000003
2024-12-18,West,Laptop,Organic,2,1637.48,1074.56,562.9200000000001
2024-04-04,North,Monitor,Paid Ads,2,1387.71,885.27,502.44000000000005
2024-04-29,North,Accessories,Email,2,1265.79,827.22,438.56999999999994
2024-11-10,West,Tablet,Paid Ads,1,592.98,449.54,143.44
2024-04-10,North,Phone,Email,4,1167.51,863.69,303.81999999999994
2024-08-08,East,Tablet,Organic,1,642.21,365.99,276.22
2024-11-29,West,Laptop,Organic,1,1447.84,1023.34,424.4999999999999
2024-12-28,East,Tablet,Referral,4,1663.37,1027.0,636.3699999999999
2024-12-23,South,Accessories,Organic,2,1551.93,1197.38,354.54999999999995
2024-03-06,West,Laptop,Referral,1,881.91,526.0,355.90999999999997
2024-07-04,South,Phone,Referral,3,1349.59,757.85,591.7399999999999
2024-12-11,South,Accessories,Organic,1,1399.91,1098.56,301.35000000000014
2024-01-09,East,Accessories,Organic,1,694.36,452.02,242.34000000000003
2024-01-27,North,Laptop,Referral,4,1957.21,1304.89,652.3199999999999
2024-12-05,West,Accessories,Email,2,1117.76,576.19,541.5699999999999
2024-11-24,West,Phone,Email,2,336.38,172.27,164.10999999999999
2024-09-11,South,Tablet,Paid Ads,2,1309.31,974.02,335.28999999999996
2024-09-05,West,Phone,Organic,3,3678.36,1992.13,1686.23
2024-04-20,South,Laptop,Organic,3,4379.5,2439.63,1939.87
2024-12-01,South,Laptop,Email,2,2561.17,1956.69,604.48
2024-03-05,South,Accessories,Referral,2,325.36,201.83,123.53
2024-12-18,West,Phone,Email,3,2743.5,1425.13,1318.37
2024-10-15,North,Tablet,Paid Ads,1,107.51,62.54,44.970000000000006
2024-12-26,West,Monitor,Paid Ads,3,1346.21,884.34,461.87
2024-04-26,West,Accessories,Paid Ads,1,290.06,172.42,117.64000000000001
2024-08-07,West,Monitor,Referral,4,4214.96,2585.74,1629.2200000000003
2024-01-04,North,Accessories,Organic,3,823.71,498.47,325.24
2024-11-26,South,Accessories,Referral,2,2294.91,1823.13,471.77999999999975
2024-04-21,East,Tablet,Paid Ads,1,669.44,450.74,218.70000000000005
2024-11-28,South,Accessories,Paid Ads,1,502.07,297.64,204.43
2024-12-04,North,Monitor,Paid Ads,4,5083.69,3063.25,2020.4399999999996
2024-08-30,South,Accessories,Email,2,2630.04,1908.51,721.53
2024-08-13,North,Tablet,Paid Ads,4,4665.82,3110.42,1555.3999999999996
2024-08-07,West,Tablet,Referral,2,1071.14,707.07,364.07000000000005
2024-11-24,West,Accessories,Email,3,1547.45,780.76,766.69
2024-06-13,South,Accessories,Referral,4,5749.59,3985.68,1763.9100000000003
2024-01-23,North,Accessories,Email,2,2554.39,1902.83,651.56
2024-03-05,North,Accessories,Referral,2,570.18,383.76,186.41999999999996
2024-09-13,East,Monitor,Referral,1,477.54,362.82,114.72000000000003
2024-03-30,West,Phone,Referral,3,1717.19,979.89,737.3000000000001
2024-07-02,East,Laptop,Referral,3,2222.19,1543.92,678.27
2024-06-02,South,Monitor,Referral,2,2543.62,2029.53,514.0899999999999
2024-06-25,West,Accessories,Referral,1,481.25,371.38,109.87
2024-03-02,South,Accessories,Organic,1,243.17,158.21,84.95999999999998
2024-04-08,South,Accessories,Email,4,1189.5,805.03,384.47
2024-12-12,West,Laptop,Referral,2,2808.31,1714.0,1094.31
2024-09-04,East,Tablet,Organic,2,1185.59,640.76,544.8299999999999
2024-05-22,South,Accessories,Referral,1,767.12,495.14,271.98
2024-03-22,West,Laptop,Paid Ads,3,2111.35,1409.53,701.8199999999999
2024-01-30,South,Monitor,Referral,2,2614.28,1892.07,722.2100000000003
2024-03-24,West,Accessories,Email,4,1834.0,925.51,908.49
2024-04-09,North,Tablet,Organic,3,2174.11,1686.06,488.0500000000002
2024-02-17,North,Tablet,Organic,4,5961.82,4556.79,1405.0299999999997
2024-12-04,West,Tablet,Email,1,527.67,372.62,155.04999999999995
2024-09-11,South,Accessories,Organic,2,1648.17,1147.05,501.1200000000001
2024-03-16,East,Accessories,Organic,4,5983.03,4704.2,1278.83
